alias,gene
ENSG00000196700,ZNF512B
ENSG00000101161,PRPF6
ENSG00000196421,LINC00176
ENSG00000171703,TCEA2
ENSG00000171700,RGS19
ENSG00000125510,OPRL1
ENSG00000171695,LKAAEAR1
ENSG00000196132,MYT1
ENSG00000203880,PCMTD2
ENSG00000232852,CICP4
ENSG00000149656,LINC00266-1
ENSG00000274727,RP11-476I15.6
ENSG00000281379,AC092299.1
ENSG00000141934,PPAP2C
ENSG00000105556,MIER2
ENSG00000267124,CTD-3113P16.5
ENSG00000105549,THEG
ENSG00000267443,AC010641.1
ENSG00000183186,C2CD4C
ENSG00000129946,SHC2
ENSG00000181781,ODF3L2
ENSG00000099866,MADCAM1
ENSG00000266933,AC005775.2
ENSG00000141933,TPGS1
ENSG00000099804,CDC34
ENSG00000197540,GZMM
ENSG00000267751,AC009005.2
ENSG00000172270,BSG
ENSG00000099822,HCN2
ENSG00000099821,POLRMT
ENSG00000261204,AC004449.6
ENSG00000070388,FGF22
ENSG00000070423,RNF126
ENSG00000267666,AC004156.3
ENSG00000070404,FSTL3
ENSG00000185198,PRSS57
ENSG00000099864,PALM
ENSG00000099812,MISP
ENSG00000272473,AC006273.4
ENSG00000267530,AC006273.5
ENSG00000011304,PTBP1
ENSG00000129951,LPPR3
ENSG00000172232,AZU1
ENSG00000196415,PRTN3
ENSG00000197561,ELANE
ENSG00000197766,CFD
ENSG00000175221,MED16
ENSG00000198858,R3HDM4
ENSG00000116014,KISS1R
ENSG00000116017,ARID3A
ENSG00000065268,WDR18
ENSG00000266990,LLNLR-284B4.2
ENSG00000116032,GRIN3B
ENSG00000182087,TMEM259
ENSG00000274177,LLNLR-284B4.1
ENSG00000064666,CNN2
ENSG00000064687,ABCA7
ENSG00000180448,HMHA1
ENSG00000099817,POLR2E
ENSG00000167468,GPX4
ENSG00000064932,SBNO2
ENSG00000118046,STK11
ENSG00000099625,C19orf26
ENSG00000267778,AC004221.2
ENSG00000099624,ATP5D
ENSG00000167470,MIDN
ENSG00000099622,CIRBP
ENSG00000267493,CIRBP-AS1
ENSG00000228300,C19orf24
ENSG00000160953,MUM1
ENSG00000240846,RPS15P9
ENSG00000279488,AC004623.3
ENSG00000267755,AC004623.2
ENSG00000115286,NDUFS7
ENSG00000280486,LLNLR-307A6.1
ENSG00000248015,AC005329.7
ENSG00000130005,GAMT
ENSG00000071626,DAZAP1
ENSG00000115268,RPS15
ENSG00000268798,CTB-25B13.5
ENSG00000115266,APC2
ENSG00000267317,CTB-25B13.12
ENSG00000119559,C19orf25
ENSG00000115257,PCSK4
ENSG00000115255,REEP6
ENSG00000185761,ADAMTSL5
ENSG00000267092,CTB-25B13.9
ENSG00000185988,PLK5
ENSG00000181588,MEX3D
ENSG00000239367,RN7SL477P
ENSG00000071655,MBD3
ENSG00000279009,AC005943.6
ENSG00000267059,UQCR11
ENSG00000127540,UQCR11
ENSG00000071564,TCF3
ENSG00000275642,Metazoa_SRP
ENSG00000205922,ONECUT3
ENSG00000130270,ATP8B3
ENSG00000079313,REXO1
ENSG00000267007,CTB-31O20.3
ENSG00000267244,CTB-31O20.4
ENSG00000267125,CTB-31O20.6
ENSG00000129911,KLF16
ENSG00000267141,CTB-31O20.8
ENSG00000261526,CTB-31O20.2
ENSG00000267232,CTB-31O20.9
ENSG00000129968,ABHD17A
ENSG00000227500,SCAMP4
ENSG00000133275,CSNK1G2
ENSG00000180846,CSNK1G2-AS1
ENSG00000133243,BTBD2
ENSG00000267283,AC005306.3
ENSG00000099875,MKNK2
ENSG00000172081,MOB3A
ENSG00000099840,IZUMO4
ENSG00000065000,AP3D1
ENSG00000104885,DOT1L
ENSG00000267122,AC004490.1
ENSG00000104886,PLEKHJ1
ENSG00000104897,SF3A2
ENSG00000104899,AMH
ENSG00000167476,JSRP1
ENSG00000104904,OAZ1
ENSG00000273734,LLfos-48D6.2
ENSG00000188305,C19orf35
ENSG00000220008,LINGO3
ENSG00000130332,LSM7
ENSG00000005206,SPPL2B
ENSG00000178297,TMPRSS9
ENSG00000099800,TIMM13
ENSG00000176619,LMNB2
ENSG00000267201,AC005624.2
ENSG00000099860,GADD45B
ENSG00000176533,GNG7
ENSG00000105694,TCEB1P28
ENSG00000267214,CTC-265F19.3
ENSG00000176490,DIRAS1
ENSG00000267001,AC006538.4
ENSG00000141873,SLC39A3
ENSG00000104969,SGTA
ENSG00000172009,THOP1
ENSG00000172006,ZNF554
ENSG00000186300,ZNF555
ENSG00000267063,AC006130.3
ENSG00000172000,ZNF556
ENSG00000267398,AC006130.4
ENSG00000171970,ZNF57
ENSG00000253392,AC006277.2
ENSG00000175691,ZNF77
ENSG00000279452,AC006277.3
ENSG00000104953,TLE6
ENSG00000065717,TLE2
ENSG00000104964,AES
ENSG00000267469,AC005944.2
ENSG00000088256,GNA11
ENSG00000267688,AC005262.2
ENSG00000266944,AC005262.4
ENSG00000060558,GNA15
ENSG00000267551,AC005264.2
ENSG00000125910,S1PR4
ENSG00000125912,NCLN
ENSG00000161082,CELF5
ENSG00000267448,AC010649.1
ENSG00000280103,AC007792.1
ENSG00000141905,NFIC
ENSG00000095932,SMIM24
ENSG00000129932,DOHH
ENSG00000105325,FZR1
ENSG00000161091,MFSD12
ENSG00000183397,C19orf71
ENSG00000267436,AC005786.7
ENSG00000267231,AC005786.5
ENSG00000064961,HMG20B
ENSG00000179855,GIPC3
ENSG00000006638,TBXA2R
ENSG00000226800,CACTIN-AS1
ENSG00000105298,CACTIN
ENSG00000186111,PIP5K1C
ENSG00000267304,AC004637.1
ENSG00000105289,TJP3
ENSG00000011132,APBA3
ENSG00000267205,AC005954.4
ENSG00000183617,MRPL54
ENSG00000173976,RAX2
ENSG00000007264,MATK
ENSG00000105278,ZFR2
ENSG00000266989,FTLP5
ENSG00000167654,ATCAY
ENSG00000266627,RN7SL202P
ENSG00000077009,NMRK2
ENSG00000167657,DAPK3
ENSG00000167658,EEF2
ENSG00000105229,PIAS4
ENSG00000178951,ZBTB7A
ENSG00000126934,MAP2K2
ENSG00000278007,Metazoa_SRP
ENSG00000060566,CREB3L3
ENSG00000077463,SIRT6
ENSG00000089847,ANKRD24
ENSG00000105246,EBI3
ENSG00000280247,AC005578.3
ENSG00000105248,CCDC94
ENSG00000105251,SHD
ENSG00000167664,TMIGD2
ENSG00000105255,FSD1
ENSG00000178078,STAP2
ENSG00000269425,AC007292.7
ENSG00000008382,MPND
ENSG00000269807,AC007292.4
ENSG00000269318,AC007292.3
ENSG00000141985,SH3GL1
ENSG00000267980,AC007292.6
ENSG00000276751,AC011498.1
ENSG00000167670,CHAF1A
ENSG00000267255,CTB-50L17.5
ENSG00000167671,UBXN6
ENSG00000267030,CTB-50L17.7
ENSG00000280239,CTB-50L17.8
ENSG00000267769,CTB-50L17.9
ENSG00000267011,CTB-50L17.16
ENSG00000167674,HDGFRP2
ENSG00000167676,PLIN4
ENSG00000214456,PLIN5
ENSG00000267385,CTB-50L17.14
ENSG00000171236,LRG1
ENSG00000167680,SEMA6B
ENSG00000267408,CTB-50L17.2
ENSG00000185361,TNFAIP8L1
ENSG00000074842,MYDGF
ENSG00000142002,DPP9
ENSG00000205790,DPP9-AS1
ENSG00000176840,MIR7-3HG
ENSG00000268536,AC005523.3
ENSG00000141965,FEM1A
ENSG00000269604,AC005523.2
ENSG00000127666,TICAM1
ENSG00000267484,CTC-518P12.6
ENSG00000105355,PLIN3
ENSG00000205784,ARRDC5
ENSG00000276043,UHRF1
ENSG00000127663,KDM4B
ENSG00000105426,PTPRS
ENSG00000267550,CTC-482H14.5
ENSG00000239524,RPL32P34
ENSG00000274447,LLNLR-304G9.1
ENSG00000105428,ZNRF4
ENSG00000223573,TINCR
ENSG00000233270,SNRPEP4
ENSG00000130254,SAFB2
ENSG00000160633,SAFB
ENSG00000130255,RPL36
ENSG00000174917,C19orf70
ENSG00000196365,LONP1
ENSG00000174898,CATSPERD
ENSG00000212123,PRR22
ENSG00000141994,DUS3L
ENSG00000171119,NRTN
ENSG00000156413,FUT6
ENSG00000171124,FUT3
ENSG00000267709,AC024592.9
ENSG00000130383,FUT5
ENSG00000267740,AC024592.12
ENSG00000174886,NDUFA11
ENSG00000266941,AC104532.3
ENSG00000267314,AC104532.2
ENSG00000267571,AC104532.4
ENSG00000105519,CAPS
ENSG00000031823,RANBP3
ENSG00000266983,CTC-232P5.1
ENSG00000087903,RFX2
ENSG00000267262,CTC-232P5.3
ENSG00000267299,CTB-66B24.1
ENSG00000130377,ACSBG2
ENSG00000130382,MLLT1
ENSG00000267563,CTC-503J8.4
ENSG00000167769,ACER1
ENSG00000269802,CTB-180A7.3
ENSG00000125656,CLPP
ENSG00000125652,ALKBH7
ENSG00000125650,PSPN
ENSG00000125651,GTF2F1
ENSG00000214347,CTB-180A7.8
ENSG00000088247,KHSRP
ENSG00000181240,SLC25A41
ENSG00000125648,SLC25A23
ENSG00000130545,CRB3
ENSG00000205744,DENND1C
ENSG00000275234,CTD-2396E7.11
ENSG00000104833,TUBB4A
ENSG00000268191,CTD-2396E7.10
ENSG00000125657,TNFSF9
ENSG00000268742,CTD-2396E7.7
ENSG00000269546,CLIC4P2
ENSG00000125726,CD70
ENSG00000268785,RPL7P50
ENSG00000125735,TNFSF14
ENSG00000125730,C3
ENSG00000125734,GPR108
ENSG00000125733,TRIP10
ENSG00000269680,CTD-3128G10.6
ENSG00000125731,SH2D3A
ENSG00000141968,VAV1
ENSG00000174837,EMR1
ENSG00000268758,EMR4P
ENSG00000130544,ZNF557
ENSG00000171105,INSR
ENSG00000263264,CTB-133G6.1
ENSG00000268861,CTD-2207O23.3
ENSG00000267852,CTB-133G6.2
ENSG00000104883,PEX11G
ENSG00000198723,C19orf45
ENSG00000267952,CTD-2207O23.12
ENSG00000198816,ZNF358
ENSG00000090674,MCOLN1
ENSG00000032444,PNPLA6
ENSG00000076826,CAMSAP3
ENSG00000076924,XAB2
ENSG00000229833,PET100
ENSG00000268400,CTD-3214H19.4
ENSG00000174788,PCP2
ENSG00000268204,CTD-3214H19.6
ENSG00000076944,STXBP2
ENSG00000269228,CTD-3214H19.12
ENSG00000104918,RETN
ENSG00000269711,CTD-3214H19.16
ENSG00000181029,TRAPPC5
ENSG00000104921,FCER2
ENSG00000182566,CLEC4G
ENSG00000090659,CD209
ENSG00000104938,CLEC4M
ENSG00000268297,CLEC4GP1
ENSG00000269763,EXOSC3P2
ENSG00000142459,EVI5L
ENSG00000183248,PRR36
ENSG00000268120,CTD-3193O13.11
ENSG00000171017,LRRC8E
ENSG00000214248,CTD-3193O13.12
ENSG00000076984,MAP2K7
ENSG00000268149,CTD-3193O13.13
ENSG00000260001,TGFBR3L
ENSG00000260500,CTD-3193O13.1
ENSG00000104976,SNAPC2
ENSG00000178531,CTXN1
ENSG00000269139,CTD-3193O13.8
ENSG00000104980,TIMM44
ENSG00000066044,ELAVL1
ENSG00000269813,CTD-3193O13.14
ENSG00000267939,CTD-2325M2.1
ENSG00000131142,CCL25
ENSG00000269651,CTD-3020H12.3
ENSG00000090661,CERS4
ENSG00000233927,RPS28
ENSG00000268884,CTD-2550O8.7
ENSG00000167772,ANGPTL4
ENSG00000185236,RAB11B
ENSG00000099785,MARCH2
ENSG00000099783,HNRNPM
ENSG00000133246,PRAM1
ENSG00000133250,ZNF414
ENSG00000142347,MYO1F
ENSG00000268618,AC092316.1
ENSG00000142303,ADAMTS10
ENSG00000267986,AC130469.2
ENSG00000268480,CTD-2586B10.1
ENSG00000167785,ZNF558
ENSG00000170948,MBD3L1
ENSG00000181143,MUC16
ENSG00000267332,BOLA3P2
ENSG00000130803,ZNF317
ENSG00000267418,TCEB1P29
ENSG00000188000,OR7D2
ENSG00000267510,CTC-325H20.4
ENSG00000196110,ZNF699
ENSG00000188321,ZNF559
ENSG00000270011,ZNF559-ZNF177
ENSG00000270614,CTC-325H20.7
ENSG00000174652,ZNF266
ENSG00000198028,ZNF560
ENSG00000267273,CTC-543D15.3
ENSG00000260112,CTC-543D15.1
ENSG00000130818,ZNF426
ENSG00000278611,CTC-543D15.8
ENSG00000197961,ZNF121
ENSG00000171469,ZNF561
ENSG00000267106,ZNF561-AS1
ENSG00000171466,ZNF562
ENSG00000239830,RPS4XP22
ENSG00000224689,ZNF812
ENSG00000277587,CTD-3116E22.8
ENSG00000267490,CTD-3116E22.6
ENSG00000267612,CTD-3116E22.7
ENSG00000196605,ZNF846
ENSG00000267741,UBE2L4
ENSG00000266950,CTD-2623N2.5
ENSG00000127452,FBXL12
ENSG00000200237,SNORA70
ENSG00000267119,RPL10P15
ENSG00000198258,UBL5
ENSG00000267289,CTD-2623N2.11
ENSG00000127445,PIN1
ENSG00000105088,OLFM2
ENSG00000080573,COL5A3
ENSG00000267650,CTD-2553C6.1
ENSG00000080511,RDH8
ENSG00000167798,C3P1
ENSG00000130813,C19orf66
ENSG00000267387,CTD-2240E14.4
ENSG00000130812,ANGPTL6
ENSG00000244165,P2RY11
ENSG00000130811,EIF3G
ENSG00000130816,DNMT1
ENSG00000105364,MRPL4
ENSG00000266978,CTD-2369P2.5
ENSG00000090339,ICAM1
ENSG00000267607,CTD-2369P2.8
ENSG00000105371,ICAM4
ENSG00000105376,ICAM5
ENSG00000220201,ZGLP1
ENSG00000167807,CTD-2369P2.10
ENSG00000267303,CTD-2369P2.12
ENSG00000161847,RAVER1
ENSG00000274425,AC114271.2
ENSG00000076662,ICAM3
ENSG00000105397,TYK2
ENSG00000105401,CDC37
ENSG00000065989,PDE4A
ENSG00000079999,KEAP1
ENSG00000180739,S1PR5
ENSG00000130734,ATG4D
ENSG00000129347,KRI1
ENSG00000129355,CDKN2D
ENSG00000129354,AP1M2
ENSG00000271010,CTC-539A10.7
ENSG00000129353,SLC44A2
ENSG00000267100,ILF3-AS1
ENSG00000129351,ILF3
ENSG00000213339,QTRT1
ENSG00000079805,DNM2
ENSG00000099203,TMED1
ENSG00000214212,C19orf38
ENSG00000142453,CARM1
ENSG00000130733,YIPF2
ENSG00000142444,C19orf52
ENSG00000127616,SMARCA4
ENSG00000266936,CTC-215O4.4
ENSG00000130164,LDLR
ENSG00000161888,SPC24
ENSG00000197256,KANK2
ENSG00000130158,DOCK6
ENSG00000267082,CTC-510F12.2
ENSG00000273733,CTC-510F12.7
ENSG00000130173,C19orf80
ENSG00000130167,TSPAN16
ENSG00000267174,CTC-510F12.4
ENSG00000105514,RAB3D
ENSG00000105518,TMEM205
ENSG00000183401,CCDC159
ENSG00000105520,LPPR2
ENSG00000267277,CTD-2342J14.6
ENSG00000173928,SWSAP1
ENSG00000187266,EPOR
ENSG00000205517,RGL3
ENSG00000198003,CCDC151
ENSG00000130175,PRKCSH
ENSG00000196361,ELAVL3
ENSG00000267477,CTC-398G3.6
ENSG00000161914,ZNF653
ENSG00000130159,ECSIT
ENSG00000213304,CTC-398G3.1
ENSG00000213303,CTC-398G3.2
ENSG00000130176,CNN1
ENSG00000130165,ELOF1
ENSG00000198551,ZNF627
ENSG00000102575,ACP5
ENSG00000197332,ZNF833P
ENSG00000214223,HNRNPA1P10
ENSG00000197933,ZNF823
ENSG00000220949,CTC-499B15.1
ENSG00000197044,ZNF441
ENSG00000267646,CTC-499B15.7
ENSG00000177599,ZNF491
ENSG00000171295,ZNF440
ENSG00000267089,CTC-499B15.8
ENSG00000171291,ZNF439
ENSG00000198429,ZNF69
ENSG00000267179,CTD-2006C1.13
ENSG00000197054,ZNF763
ENSG00000219665,CTD-2006C1.2
ENSG00000197647,ZNF433
ENSG00000257355,CTD-2006C1.10
ENSG00000223547,ZNF844
ENSG00000214189,ZNF788
ENSG00000132010,ZNF20
ENSG00000213297,ZNF625-ZNF20
ENSG00000196646,ZNF136
ENSG00000234773,CTD-2666L21.1
ENSG00000197857,ZNF44
ENSG00000213293,CTD-2666L21.3
ENSG00000188868,ZNF563
ENSG00000198342,ZNF442
ENSG00000268744,CTD-3105H18.14
ENSG00000268870,CTD-3105H18.16
ENSG00000269755,CTD-3105H18.18
ENSG00000234848,CTD-3105H18.7
ENSG00000196826,ZNF709
ENSG00000236483,CTD-3105H18.8
ENSG00000232579,CTD-3105H18.10
ENSG00000230321,CTD-3105H18.9
ENSG00000234003,CTD-3105H18.11
ENSG00000269693,CTD-2192J16.20
ENSG00000230310,CTD-2192J16.11
ENSG00000213290,PGK1P2
ENSG00000188033,ZNF490
ENSG00000173875,ZNF791
ENSG00000178464,CTD-2192J16.15
ENSG00000269242,CTD-2192J16.22
ENSG00000104774,MAN2B1
ENSG00000269590,CTD-2192J16.24
ENSG00000123154,WDR83
ENSG00000105583,WDR83OS
ENSG00000095059,DHPS
ENSG00000268945,CTD-2192J16.26
ENSG00000132004,FBXW9
ENSG00000267791,CTD-2659N19.2
ENSG00000105576,TNPO2
ENSG00000267004,CTD-2659N19.4
ENSG00000123144,C19orf43
ENSG00000198356,ASNA1
ENSG00000039987,BEST2
ENSG00000095066,HOOK2
ENSG00000280783,Metazoa_SRP
ENSG00000171223,JUNB
ENSG00000267062,CTD-2659N19.10
ENSG00000104889,RNASEH2A
ENSG00000267424,CTD-2265O21.3
ENSG00000105613,MAST1
ENSG00000105612,DNASE2
ENSG00000267735,CTD-2265O21.7
ENSG00000105610,KLF1
ENSG00000105607,GCDH
ENSG00000161860,SYCE2
ENSG00000266721,MIR5695
ENSG00000179115,FARSA
ENSG00000266975,FARSA-AS1
ENSG00000179218,CALR
ENSG00000267458,CTC-425F1.4
ENSG00000179262,RAD23A
ENSG00000179271,GADD45GIP1
ENSG00000179284,DAND5
ENSG00000008441,NFIX
ENSG00000267417,CTC-239J10.1
ENSG00000267610,AC007787.2
ENSG00000104903,LYL1
ENSG00000104907,TRMT1
ENSG00000160877,NACC1
ENSG00000267512,CTC-250I14.3
ENSG00000104915,STX10
ENSG00000160888,IER2
ENSG00000267598,CTC-250I14.6
ENSG00000213253,CTC-250I14.1
ENSG00000141837,CACNA1A
ENSG00000104957,CCDC130
ENSG00000037757,MRI1
ENSG00000267633,CTB-5E10.3
ENSG00000104979,C19orf53
ENSG00000280221,AC008686.1
ENSG00000132003,ZSWIM4
ENSG00000266770,RN7SL619P
ENSG00000267519,CTD-3252C9.4
ENSG00000187556,NANOS3
ENSG00000132016,C19orf57
ENSG00000132024,CC2D1A
ENSG00000132000,PODNL1
ENSG00000132017,DCAF15
ENSG00000132005,RFX1
ENSG00000275091,CTB-55O6.13
ENSG00000171136,RLN3
ENSG00000104998,IL27RA
ENSG00000187867,PALM3
ENSG00000228887,EEF1DP1
ENSG00000141854,CTB-55O6.8
ENSG00000188032,C19orf67
ENSG00000141858,SAMD1
ENSG00000072062,PRKACA
ENSG00000267783,CTB-55O6.10
ENSG00000105011,ASF1B
ENSG00000267169,CTB-55O6.12
ENSG00000072071,LPHN1
ENSG00000240803,RN7SL231P
ENSG00000267723,CTD-2189E23.1
ENSG00000266913,CTC-548K16.2
ENSG00000267147,CTC-548K16.1
ENSG00000123146,CD97
ENSG00000267379,CTC-548K16.5
ENSG00000123136,DDX39A
ENSG00000123143,PKN1
ENSG00000160951,PTGER1
ENSG00000123159,GIPC1
ENSG00000224543,SNRPGP15
ENSG00000132002,DNAJB1
ENSG00000099797,TECR
ENSG00000099795,NDUFB7
ENSG00000187912,CLEC17A
ENSG00000131355,EMR3
ENSG00000160961,ZNF333
ENSG00000127507,EMR2
ENSG00000256210,AC005255.3
ENSG00000188269,OR7A5
ENSG00000105143,SLC1A6
ENSG00000160994,CCDC105
ENSG00000105141,CASP14
ENSG00000105137,SYDE1
ENSG00000105135,ILVBL
ENSG00000268564,AC003956.1
ENSG00000074181,NOTCH3
ENSG00000269635,AC004257.1
ENSG00000105131,EPHX3
ENSG00000141867,BRD4
ENSG00000270802,AC005776.1
ENSG00000273218,LLNLR-246C6.1
ENSG00000105127,AKAP8
ENSG00000268189,AC005785.2
ENSG00000011243,AKAP8L
ENSG00000279716,AC006128.2
ENSG00000011451,WIZ
ENSG00000105122,RASAL3
ENSG00000161031,PGLYRP2
ENSG00000171954,CYP4F22
ENSG00000269765,CTB-187L3.1
ENSG00000269516,CYP4F23P
ENSG00000225067,RPL23AP2
ENSG00000186529,CYP4F3
ENSG00000186204,CYP4F12
ENSG00000267594,CYP4F24P
ENSG00000268673,LLNLR-249E10.1
ENSG00000267235,ZNF861P
ENSG00000267308,AC004510.3
ENSG00000267453,AC004791.2
ENSG00000186115,CYP4F2
ENSG00000267218,AC005336.5
ENSG00000279717,LLNLF-158E9.1
ENSG00000267056,AC005336.4
ENSG00000171903,CYP4F11
ENSG00000267392,CYP4F9P
ENSG00000205396,LINC00661
ENSG00000267450,OR1AB1P
ENSG00000167460,TPM4
ENSG00000279198,CTD-2231E14.2
ENSG00000167461,RAB8A
ENSG00000269243,CTD-2231E14.8
ENSG00000196684,HSH2D
ENSG00000141977,CIB3
ENSG00000105058,FAM32A
ENSG00000267033,CTD-2562J15.4
ENSG00000072958,AP1M1
ENSG00000267275,CTD-2562J15.6
ENSG00000127528,KLF2
ENSG00000277825,CTD-2013N17.7
ENSG00000127527,EPS15L1
ENSG00000240418,CTD-2013N17.1
ENSG00000267703,CTD-2013N17.4
ENSG00000141979,CTD-3222D19.2
ENSG00000105072,C19orf44
ENSG00000269399,CTD-3222D19.12
ENSG00000268309,CTD-3222D19.11
ENSG00000269085,CTD-3222D19.10
ENSG00000279529,CTD-3222D19.8
ENSG00000268790,CTC-429P9.4
ENSG00000279748,CTD-3222D19.9
ENSG00000268087,CTC-429P9.2
ENSG00000269427,CTC-429P9.1
ENSG00000214046,SMIM7
ENSG00000072954,TMEM38A
ENSG00000188039,NWD1
ENSG00000127511,SIN3B
ENSG00000127533,F2RL3
ENSG00000160111,CPAMD8
ENSG00000268985,CTD-2528A14.1
ENSG00000131351,HAUS8
ENSG00000268289,CTD-2528A14.3
ENSG00000099331,MYO9B
ENSG00000269066,CTD-2528A14.5
ENSG00000268056,CTD-3032J10.2
ENSG00000269836,CTD-3032J10.4
ENSG00000269480,CTD-3032J10.3
ENSG00000053501,USE1
ENSG00000099330,OCEL1
ENSG00000160113,NR2F6
ENSG00000269095,AC010646.3
ENSG00000130307,USHBP1
ENSG00000105393,BABAM1
ENSG00000269307,CTD-2278I10.6
ENSG00000160117,ANKLE1
ENSG00000127220,ABHD8
ENSG00000130312,MRPL34
ENSG00000130311,DDA1
ENSG00000074855,ANO8
ENSG00000130299,GTPBP3
ENSG00000130300,PLVAP
ENSG00000269350,CTD-2278I10.1
ENSG00000269720,CTD-2521M24.5
ENSG00000130303,BST2
ENSG00000141971,MVB12A
ENSG00000269481,CTD-2521M24.6
ENSG00000188051,TMEM221
ENSG00000269035,CTD-2521M24.10
ENSG00000130304,SLC27A1
ENSG00000269439,CTD-3131K8.2
ENSG00000130313,PGLS
ENSG00000269161,CTD-3131K8.3
ENSG00000167483,FAM129C
ENSG00000130309,COLGALT1
ENSG00000130477,UNC13A
ENSG00000269752,CTD-3149D2.3
ENSG00000279300,CTD-3149D2.2
ENSG00000130479,MAP1S
ENSG00000268112,CTD-3149D2.4
ENSG00000130475,FCHO1
ENSG00000179913,B3GNT3
ENSG00000248099,INSL3
ENSG00000105639,JAK3
ENSG00000105640,RPL18A
ENSG00000279617,AC005796.2
ENSG00000105641,SLC5A5
ENSG00000007080,CCDC124
ENSG00000105642,KCNN1
ENSG00000105643,ARRDC2
ENSG00000273654,CTB-52I2.4
ENSG00000243455,RPS18P13
ENSG00000096996,IL12RB1
ENSG00000099308,MAST3
ENSG00000269145,AC007192.6
ENSG00000268173,PIK3R2
ENSG00000254858,MPV17L2
ENSG00000105649,RAB3A
ENSG00000268650,AC068499.10
ENSG00000105650,PDE4C
ENSG00000130518,KIAA1683
ENSG00000130522,JUND
ENSG00000241464,RPL39P38
ENSG00000130520,LSM4
ENSG00000239821,RN7SL513P
ENSG00000130517,PGPEP1
ENSG00000130513,GDF15
ENSG00000175489,LRRC25
ENSG00000130511,SSBP4
ENSG00000105655,ISYNA1
ENSG00000268199,CTD-3137H5.1
ENSG00000105656,ELL
ENSG00000268938,AC005387.3
ENSG00000105701,FKBP8
ENSG00000269191,AC005387.2
ENSG00000105700,KXD1
ENSG00000268030,AC005253.2
ENSG00000268983,AC005253.4
ENSG00000221983,UBA52
ENSG00000006016,CRLF1
ENSG00000006015,C19orf60
ENSG00000105696,TMEM59L
ENSG00000263490,RN7SL155P
ENSG00000167487,KLHL26
ENSG00000105662,CRTC1
ENSG00000105664,COMP
ENSG00000005007,UPF1
ENSG00000223802,CERS1
ENSG00000269694,AC005197.2
ENSG00000105669,COPE
ENSG00000268193,AC002985.3
ENSG00000105671,DDX49
ENSG00000051128,HOMER3
ENSG00000269019,AC005932.1
ENSG00000064607,SUGP2
ENSG00000269131,AC004447.2
ENSG00000105676,ARMC6
ENSG00000181035,SLC25A42
ENSG00000064545,TMEM161A
ENSG00000064489,MEF2BNB-MEF2B
ENSG00000254901,MEF2BNB
ENSG00000064490,RFXANK
ENSG00000184162,NR2C2AP
ENSG00000130287,NCAN
ENSG00000267629,AC138430.4
ENSG00000280282,LLNLR-259H9.1
ENSG00000105705,SUGP1
ENSG00000129933,MAU2
ENSG00000167491,GATAD2A
ENSG00000267234,CTB-184G21.3
ENSG00000178093,TSSK6
ENSG00000186010,NDUFA13
ENSG00000250067,YJEFN3
ENSG00000160161,CILP2
ENSG00000105717,PBX4
ENSG00000259242,AC002306.1
ENSG00000064547,LPAR2
ENSG00000089639,GMIP
ENSG00000105726,ATP13A1
ENSG00000181896,ZNF101
ENSG00000271283,CTC-412M14.6
ENSG00000270402,CTC-412M14.5
ENSG00000105708,ZNF14
ENSG00000275540,CTC-559E9.12
ENSG00000266904,CTC-559E9.1
ENSG00000267581,CTC-559E9.4
ENSG00000267693,CTC-559E9.2
ENSG00000267419,CTC-559E9.6
ENSG00000081665,ZNF506
ENSG00000279843,AC011477.2
ENSG00000270325,BNIP3P9
ENSG00000256771,ZNF253
ENSG00000270270,BNIP3P10
ENSG00000267565,CTC-559E9.8
ENSG00000184635,ZNF93
ENSG00000267268,AC007204.2
ENSG00000273791,CTC-559E9.13
ENSG00000274800,AC007204.3
ENSG00000197124,ZNF682
ENSG00000268070,AC006539.3
ENSG00000213988,ZNF90
ENSG00000240673,AC006539.2
ENSG00000267383,CTC-260E6.6
ENSG00000256229,ZNF486
ENSG00000213985,AC078899.1
ENSG00000269274,AC078899.3
ENSG00000276294,CTC-575C13.3
ENSG00000231205,ZNF826P
ENSG00000268461,CTC-575C13.4
ENSG00000269043,CTC-513N18.6
ENSG00000237440,ZNF737
ENSG00000188171,ZNF626
ENSG00000268560,CTD-2332E11.2
ENSG00000280171,CTD-2542C24.14
ENSG00000269779,CTD-2542C24.2
ENSG00000160229,ZNF66
ENSG00000105750,ZNF85
ENSG00000279404,CTD-2542C24.5
ENSG00000269012,KRT18P40
ENSG00000268326,CTD-2542C24.8
ENSG00000118620,ZNF430
ENSG00000268598,VN1R80P
ENSG00000160352,ZNF714
ENSG00000201035,RNA5SP469
ENSG00000196705,ZNF431
ENSG00000240522,RPL7AP10
ENSG00000182141,ZNF708
ENSG00000242291,RPL36AP51
ENSG00000268322,BNIP3P25
ENSG00000172687,ZNF738
ENSG00000268731,CTD-2561J22.1
ENSG00000213976,CTD-2561J22.2
ENSG00000196268,ZNF493
ENSG00000269237,CTD-2561J22.3
ENSG00000268119,CTD-2561J22.5
ENSG00000268658,LINC00664
ENSG00000197013,ZNF429
ENSG00000268081,RP11-678G14.2
ENSG00000268555,RP11-678G14.3
ENSG00000268240,RP11-678G14.4
ENSG00000271182,RP11-678G14.5
ENSG00000268278,RP11-420K14.1
ENSG00000268433,RP11-420K14.2
ENSG00000268117,VN1R84P
ENSG00000197020,ZNF100
ENSG00000269845,RP11-420K14.6
